,date,open,close,high,low,amount,pcnt,pcnt_1d,pcnt_5d,pcnt_10d,pcnt_20d,pcnt_60d,pcnt_120d,pcnt_240d,max_price,min_price,max_price_500d,min_price_500d
0,2013-09-16,0.969,0.967,0.977,0.95,508465.92,,2.792140641158224,2.792140641158224,2.792140641158224,2.792140641158224,2.792140641158224,2.792140641158224,2.792140641158224,0.977,0.95,0.977,0.95
1,2013-09-17,0.96,0.95,0.97,0.95,156473.3,-1.7894736842105279,2.8421052631578974,2.8421052631578974,2.8421052631578974,2.8421052631578974,2.8421052631578974,2.8421052631578974,2.8421052631578974,0.977,0.95,0.977,0.95
2,2013-09-18,0.94,0.949,0.953,0.939,172485.32,-0.1053740779768178,3.266596417281352,4.004214963119076,4.004214963119076,4.004214963119076,4.004214963119076,4.004214963119076,4.004214963119076,0.977,0.939,0.977,0.939
3,2013-09-23,0.952,0.964,0.964,0.95,173902.02,1.5560165975103748,2.5933609958506247,3.9419087136929494,3.9419087136929494,3.9419087136929494,3.9419087136929494,3.9419087136929494,3.9419087136929494,0.977,0.939,0.977,0.939
4,2013-09-24,0.958,0.952,0.96,0.946,191595.41,-1.2605042016806736,1.8907563025210101,3.991596638655466,3.991596638655466,3.991596638655466,3.991596638655466,3.991596638655466,3.991596638655466,0.977,0.939,0.977,0.939
5,2013-09-25,0.952,0.939,0.954,0.902,176422.6,-1.3844515441959546,6.176783812566554,7.987220447284341,7.987220447284341,7.987220447284341,7.987220447284341,7.987220447284341,7.987220447284341,0.977,0.902,0.977,0.902
6,2013-09-26,0.939,0.938,0.94,0.926,214432.44,-0.10660980810234552,5.543710021321955,7.249466950959484,7.995735607675902,7.995735607675902,7.995735607675902,7.995735607675902,7.995735607675902,0.977,0.902,0.977,0.902
7,2013-09-27,0.933,0.937,0.945,0.93,52183.19,-0.1067235859124749,2.027748132337236,6.616862326574166,8.004268943436495,8.004268943436495,8.004268943436495,8.004268943436495,8.004268943436495,0.977,0.902,0.977,0.902
8,2013-09-30,0.938,0.936,0.941,0.933,34094.72,-0.10683760683760693,1.602564102564092,6.623931623931617,8.012820512820507,8.012820512820507,8.012820512820507,8.012820512820507,8.012820512820507,0.977,0.902,0.977,0.902
9,2013-10-08,0.933,0.95,0.95,0.926,81348.6,1.4736842105263055,2.5263157894736747,6.105263157894731,7.894736842105258,7.894736842105258,7.894736842105258,7.894736842105258,7.894736842105258,0.977,0.902,0.977,0.902
10,2013-10-09,0.955,0.956,0.956,0.942,61313.82,0.6276150627615069,3.138075313807523,5.6485355648535505,7.845188284518824,7.845188284518824,7.845188284518824,7.845188284518824,7.845188284518824,0.977,0.902,0.977,0.902
11,2013-10-10,0.95,0.949,0.958,0.943,114953.44,-0.7376185458377247,1.6859852476290849,3.3719704952581577,7.165437302423598,7.903055848261323,7.903055848261323,7.903055848261323,7.903055848261323,0.977,0.902,0.977,0.902
