,date,open,close,high,low,amount,pcnt,pcnt_1d,pcnt_5d,pcnt_10d,pcnt_20d,pcnt_60d,pcnt_120d,pcnt_240d,max_price,min_price
14,2017-10-20,0.934,0.944,0.944,0.933,139627.0,1.165254237288125,1.3771186440677863,2.8601694915254146,7.20338983050847,7.20338983050847,7.20338983050847,7.20338983050847,7.20338983050847,0.999,0.931
15,2017-10-23,0.943,0.945,0.947,0.943,28396.0,0.10582010582010591,1.4814814814814712,2.53968253968253,7.19576719576719,7.19576719576719,7.19576719576719,7.19576719576719,7.19576719576719,0.999,0.931
16,2017-10-24,0.946,0.956,0.96,0.943,36091.0,1.1506276150627626,1.7782426778242693,3.0334728033472715,3.451882845188276,7.112970711297066,7.112970711297066,7.112970711297066,7.112970711297066,0.999,0.931
17,2017-10-25,0.956,0.961,0.968,0.956,51098.0,0.5202913631633719,2.6014568158168596,3.850156087408941,3.850156087408941,7.075962539021847,7.075962539021847,7.075962539021847,7.075962539021847,0.999,0.931
18,2017-10-26,0.958,0.96,0.962,0.955,32124.0,-0.10416666666666677,1.3541666666666679,3.8541666666666585,3.8541666666666585,7.083333333333329,7.083333333333329,7.083333333333329,7.083333333333329,0.999,0.931
19,2017-10-27,0.96,0.954,0.967,0.953,58183.0,-0.6289308176100634,1.4675052410901481,3.6687631027253587,3.8784067085953797,7.127882599580708,7.127882599580708,7.127882599580708,7.127882599580708,0.999,0.931
20,2017-10-30,0.954,0.954,0.958,0.943,40735.0,0.0,2.5157232704402537,2.6205450733752644,3.8784067085953797,7.127882599580708,7.127882599580708,7.127882599580708,7.127882599580708,0.999,0.931
21,2017-10-31,0.95,0.957,0.958,0.948,59784.0,0.3134796238244517,1.5673981191222586,2.6123301985370975,3.866248693834893,7.105538140020894,7.105538140020894,7.105538140020894,7.105538140020894,0.999,0.931
22,2017-11-01,0.955,0.957,0.971,0.955,44224.0,0.0,2.40334378265413,2.925809822361549,4.179728317659345,7.105538140020894,7.105538140020894,7.105538140020894,7.105538140020894,0.999,0.931
23,2017-11-02,0.954,0.952,0.955,0.949,23634.0,-0.5252100840336139,2.310924369747901,2.941176470588238,4.2016806722689,7.142857142857138,7.142857142857138,7.142857142857138,7.142857142857138,0.999,0.931
24,2017-11-03,0.951,0.942,0.951,0.935,42316.0,-1.0615711252653937,2.1231422505307758,3.8216560509554056,4.033970276008485,7.218683651804667,7.218683651804667,7.218683651804667,7.218683651804667,0.999,0.931
25,2017-11-06,0.94,0.933,0.94,0.928,20919.0,-0.9646302250803749,2.4651661307609762,4.608788853161835,4.608788853161835,7.609860664523039,7.609860664523039,7.609860664523039,7.609860664523039,0.999,0.928
26,2017-11-07,0.93,0.94,0.94,0.93,36091.0,0.7446808510638188,1.2765957446808405,4.574468085106376,4.574468085106376,4.574468085106376,7.553191489361698,7.553191489361698,7.553191489361698,0.999,0.928
27,2017-11-08,0.938,0.941,0.947,0.938,96785.0,0.10626992561105217,1.8065887353878751,4.569606801275232,4.569606801275232,4.569606801275232,7.545164718384692,7.545164718384692,7.545164718384692,0.999,0.928
28,2017-11-09,0.94,0.945,0.946,0.94,22006.0,0.42328042328042365,0.9523809523809533,2.857142857142848,4.550264550264543,4.550264550264543,7.513227513227509,7.513227513227509,7.513227513227509,0.999,0.928
29,2017-11-10,0.941,0.94,0.945,0.939,20462.0,-0.5319148936170218,0.7446808510638305,2.4468085106382884,4.574468085106376,4.574468085106376,7.553191489361698,7.553191489361698,7.553191489361698,0.999,0.928
30,2017-11-13,0.941,0.94,0.943,0.937,39298.0,0.0,0.851063829787223,2.021276595744671,4.574468085106376,4.574468085106376,7.553191489361698,7.553191489361698,7.553191489361698,0.999,0.928
31,2017-11-14,0.936,0.945,0.948,0.935,175553.0,0.5291005291005296,1.3756613756613654,1.9047619047618949,4.550264550264543,4.550264550264543,7.513227513227509,7.513227513227509,7.513227513227509,0.999,0.928
32,2017-11-15,0.941,0.948,0.95,0.94,58446.0,0.31645569620253194,1.582278481012648,1.582278481012648,4.535864978902946,4.535864978902946,7.489451476793245,7.489451476793245,7.489451476793245,0.999,0.928
33,2017-11-16,0.944,0.955,0.959,0.944,42147.0,0.7329842931937179,1.9895287958115202,2.5130890052355928,3.2460732984293106,4.502617801047113,7.434554973821984,7.434554973821984,7.434554973821984,0.999,0.928
34,2017-11-17,0.955,0.948,0.961,0.947,34780.0,-0.7383966244725746,1.793248945147681,2.742616033755265,3.4810126582278396,4.535864978902946,7.489451476793245,7.489451476793245,7.489451476793245,0.999,0.928
35,2017-11-20,0.951,0.945,0.951,0.932,29749.0,-0.3174603174603178,3.06878306878306,3.06878306878306,3.4920634920634837,4.550264550264543,7.513227513227509,7.513227513227509,7.513227513227509,0.999,0.928
36,2017-11-21,0.934,0.97,0.973,0.934,60955.0,2.5773195876288684,4.226804123711333,4.226804123711333,4.432989690721642,4.639175257731951,7.319587628865974,7.319587628865974,7.319587628865974,0.999,0.928
37,2017-11-22,0.975,0.977,0.983,0.97,51023.0,0.7164790174002054,5.015353121801426,5.220061412487199,5.220061412487199,5.629477993858744,7.267144319344928,7.267144319344928,7.267144319344928,0.999,0.928
38,2017-11-23,0.978,0.956,0.98,0.956,56238.0,-2.196652719665274,2.8242677824267806,5.334728033472796,5.334728033472796,5.753138075313801,7.42677824267782,7.42677824267782,7.42677824267782,0.999,0.928
39,2017-11-24,0.96,0.965,0.967,0.95,26510.0,0.9326424870466329,3.108808290155443,5.284974093264242,5.284974093264242,5.699481865284968,7.357512953367872,7.357512953367872,7.357512953367872,0.999,0.928
40,2017-11-27,0.965,0.958,0.973,0.955,46315.0,-0.7306889352818379,2.4008350730688957,5.323590814196236,5.323590814196236,5.741127348643,7.411273486430058,7.411273486430058,7.411273486430058,0.999,0.928
41,2017-11-28,0.953,0.955,0.956,0.946,24747.0,-0.31413612565445054,2.827225130890055,5.130890052356015,5.340314136125648,5.759162303664915,7.434554973821984,7.434554973821984,7.434554973821984,0.999,0.928
42,2017-11-29,0.955,0.991,0.993,0.953,60084.0,3.6326942482341105,4.742684157416755,4.742684157416755,6.155398587285565,6.559031281533799,7.164480322906151,7.164480322906151,7.164480322906151,0.999,0.928
43,2017-11-30,0.99,0.963,0.99,0.962,22721.0,-2.907580477673938,4.153686396677054,4.880581516095539,6.334371754932497,6.749740394600202,7.37279335410176,7.37279335410176,7.37279335410176,0.999,0.928
44,2017-12-01,0.96,0.967,0.981,0.959,32263.0,0.4136504653567739,3.2057911065149978,4.860392967942094,6.3081695966907905,6.7218200620475645,7.342295760082726,7.342295760082726,7.342295760082726,0.999,0.928
45,2017-12-04,0.965,0.964,0.967,0.957,104224.0,-0.31120331950207497,2.4896265560165998,4.875518672199174,6.327800829875513,6.742738589211612,7.365145228215762,7.365145228215762,7.365145228215762,0.999,0.928
46,2017-12-05,0.957,0.958,0.964,0.957,14945.0,-0.6263048016701467,1.0438413361169112,4.906054279749482,6.158663883089764,6.576200417536529,7.411273486430058,7.411273486430058,7.411273486430058,0.999,0.928
47,2017-12-06,0.955,0.953,0.959,0.946,39572.0,-0.524658971668416,1.8887722980062978,4.9317943336831105,4.9317943336831105,6.400839454354664,7.450157397691496,7.450157397691496,7.450157397691496,0.999,0.928
48,2017-12-07,0.956,0.953,0.978,0.953,31079.0,0.0,3.3578174186778624,4.616998950682061,4.9317943336831105,6.400839454354664,7.450157397691496,7.450157397691496,7.450157397691496,0.999,0.928
49,2017-12-08,0.95,0.955,0.958,0.945,38690.0,0.2094240837696337,3.4554973821989563,3.7696335078534067,5.026178010471209,6.387434554973816,7.434554973821984,7.434554973821984,7.434554973821984,0.999,0.928
50,2017-12-11,0.954,0.959,0.959,0.952,6167.0,0.4171011470281547,1.4598540145985415,3.4410844629822765,5.0052137643378565,6.360792492179349,7.403545359749734,7.403545359749734,7.403545359749734,0.999,0.928
51,2017-12-12,0.96,0.955,0.968,0.955,13131.0,-0.4188481675392674,1.6753926701570696,3.4554973821989563,5.026178010471209,6.387434554973816,7.434554973821984,7.434554973821984,7.434554973821984,0.999,0.928
52,2017-12-13,0.956,0.957,0.958,0.951,3339.0,0.2089864158829678,1.776384535005226,3.448275862068969,5.015673981191227,6.374085684430507,7.419017763845345,7.419017763845345,7.419017763845345,0.999,0.928
53,2017-12-14,0.956,0.955,0.959,0.954,10811.0,-0.2094240837696337,0.8376963350785348,3.4554973821989563,4.712041884816758,6.387434554973816,7.434554973821984,7.434554973821984,7.434554973821984,0.999,0.928
54,2017-12-15,0.951,0.944,0.952,0.943,11528.0,-1.1652542372881367,1.6949152542372898,2.648305084745765,4.025423728813563,6.461864406779655,7.521186440677961,7.521186440677961,7.521186440677961,0.999,0.928
55,2017-12-18,0.95,0.934,0.95,0.85,18573.0,-1.0706638115631582,10.920770877944323,12.633832976445394,13.704496788008566,15.31049250535332,15.952890792291221,15.952890792291221,15.952890792291221,0.999,0.85
56,2017-12-19,0.936,0.946,0.946,0.936,15035.0,1.268498942917537,10.570824524312894,12.473572938689218,13.530655391120508,15.116279069767444,15.750528541226219,15.750528541226219,15.750528541226219,0.999,0.85
57,2017-12-20,0.946,0.934,0.946,0.931,15765.0,-1.2847965738757923,1.6059957173447432,11.670235546038542,13.704496788008566,15.31049250535332,15.952890792291221,15.952890792291221,15.952890792291221,0.999,0.85
58,2017-12-21,0.936,0.948,0.954,0.934,5864.0,1.4767932489451372,2.426160337552733,11.49789029535865,13.502109704641352,15.08438818565401,15.717299578059073,15.717299578059073,15.717299578059073,0.999,0.85
59,2017-12-22,0.948,0.945,0.95,0.945,2638.0,-0.3174603174603178,2.1164021164021065,11.005291005291005,12.486772486772486,15.132275132275137,15.767195767195771,15.767195767195771,15.767195767195771,0.999,0.85
60,2017-12-25,0.957,0.953,0.969,0.95,16255.0,0.8394543546694656,2.518363064008397,12.48688352570829,12.48688352570829,15.005246589716686,15.634837355718787,15.634837355718787,15.634837355718787,0.999,0.85
61,2017-12-26,0.953,0.959,0.959,0.953,20256.0,0.6256517205422321,1.9812304483837349,3.9624608967674586,12.408759124087592,14.911366006256518,15.537017726798751,15.537017726798751,15.537017726798751,0.999,0.85
62,2017-12-27,0.958,0.954,0.965,0.952,24651.0,-0.5241090146750529,1.3626834381551374,3.983228511530391,12.473794549266247,14.989517819706503,15.618448637316565,15.618448637316565,15.618448637316565,0.999,0.85
63,2017-12-28,0.95,0.953,0.957,0.95,854.0,-0.1049317943336832,1.573976915005248,3.6726128016789006,12.48688352570829,14.690451206715638,15.634837355718787,15.634837355718787,15.634837355718787,0.999,0.85
64,2017-12-29,0.953,0.967,0.97,0.953,38214.0,1.4477766287487088,2.0682523267838695,2.585315408479837,12.409513960703206,13.547052740434335,15.408479834539818,15.408479834539818,15.408479834539818,0.999,0.85
65,2018-01-02,0.972,0.994,1.001,0.972,87879.0,2.7162977867203244,4.8289738430583435,5.13078470824949,15.191146881287718,15.191146881287718,15.191146881287718,15.191146881287718,15.191146881287718,1.001,0.85
66,2018-01-03,0.994,1.004,1.008,0.99,108675.0,0.996015936254981,3.5856573705179313,5.77689243027889,7.6693227091633425,15.737051792828687,15.737051792828687,15.737051792828687,15.737051792828687,1.008,0.85
67,2018-01-04,1.003,1.006,1.008,0.996,82297.0,0.19880715705765428,1.7892644135188884,5.765407554671973,7.654075546719677,15.705765407554676,15.705765407554676,15.705765407554676,15.705765407554676,1.008,0.85
68,2018-01-05,1.009,1.042,1.065,0.997,214538.0,3.454894433781193,6.621880998080609,11.036468330134355,12.57197696737043,20.63339731285988,20.63339731285988,20.63339731285988,20.63339731285988,1.065,0.85
69,2018-01-08,1.1,1.067,1.1,1.05,189347.0,2.3430178069353245,9.65323336457358,13.776944704779769,14.526710402999077,23.43017806935334,23.43017806935334,23.43017806935334,23.43017806935334,1.1,0.85
70,2018-01-09,1.062,1.069,1.08,1.056,107492.0,0.18709073900841927,4.677268475210481,11.973807296538833,14.031805425631443,23.386342376052397,23.386342376052397,23.386342376052397,23.386342376052397,1.1,0.85
71,2018-01-10,1.07,1.068,1.085,1.06,42865.0,-0.09363295880148781,2.7153558052434374,10.299625468164802,14.04494382022473,23.40823970037454,23.40823970037454,23.40823970037454,23.40823970037454,1.1,0.85
72,2018-01-11,1.065,1.064,1.069,1.052,66940.0,-0.37593984962406046,3.101503759398488,9.774436090225572,14.097744360902267,23.496240601503768,23.496240601503768,23.496240601503768,23.496240601503768,1.1,0.85
73,2018-01-12,1.066,1.079,1.092,1.066,88375.0,1.3901760889712607,3.7071362372567225,9.54587581093606,13.901760889712712,23.169601482854507,23.169601482854507,23.169601482854507,23.169601482854507,1.1,0.85
74,2018-01-15,1.078,1.072,1.09,1.065,86151.0,-0.6529850746268558,2.5186567164179228,4.664179104477616,13.712686567164189,23.320895522388067,23.320895522388067,23.320895522388067,23.320895522388067,1.1,0.85
75,2018-01-16,1.065,1.135,1.147,1.065,238129.0,5.550660792951537,7.224669603524235,8.370044052863433,15.418502202643175,26.167400881057272,26.167400881057272,26.167400881057272,26.167400881057272,1.147,0.85
76,2018-01-17,1.133,1.121,1.14,1.09,193998.0,-1.248884924174845,7.3148974130240925,8.47457627118644,14.005352363960752,19.26851025869759,26.494201605709193,26.494201605709193,26.494201605709193,1.147,0.85
77,2018-01-18,1.124,1.112,1.124,1.104,111218.0,-0.8093525179856021,4.496402877697825,8.543165467625895,13.579136690647484,19.424460431654673,26.70863309352518,26.70863309352518,26.70863309352518,1.147,0.85
78,2018-01-19,1.11,1.114,1.134,1.095,151653.0,0.17953321364452438,3.5008976660682154,7.360861759425499,13.464991023339318,19.120287253141825,26.66068222621185,26.66068222621185,26.66068222621185,1.147,0.85
79,2018-01-22,1.109,1.11,1.114,1.097,74880.0,-0.3603603603603607,3.513513513513506,7.387387387387394,8.738738738738736,18.198198198198202,26.756756756756754,26.756756756756754,26.756756756756754,1.147,0.85
80,2018-01-23,1.112,1.143,1.147,1.11,184596.0,2.8871391076115414,4.374453193350835,7.17410323709537,8.311461067366576,17.23534558180228,25.98425196850394,25.98425196850394,25.98425196850394,1.147,0.85
81,2018-01-24,1.14,1.129,1.152,1.125,120789.0,-1.2400354295837035,3.7201062887510905,5.491585473870667,8.857395925597862,17.8919397697077,26.749335695305575,26.749335695305575,26.749335695305575,1.152,0.85
82,2018-01-25,1.125,1.115,1.125,1.098,71512.0,-1.2556053811659205,4.843049327354245,5.11210762331838,8.96860986547084,18.116591928251115,27.085201793721968,27.085201793721968,27.085201793721968,1.152,0.85
83,2018-01-26,1.11,1.128,1.138,1.109,133350.0,1.1524822695035373,3.5460992907801256,5.053191489361697,7.7127659574468055,17.907801418439714,26.773049645390067,26.773049645390067,26.773049645390067,1.152,0.85
84,2018-01-29,1.128,1.119,1.144,1.11,93562.0,-0.8042895442359157,3.1277926720285896,4.9151027703306465,7.774798927613938,17.78373547810545,26.98838248436103,26.98838248436103,26.98838248436103,1.152,0.85
85,2018-01-30,1.115,1.092,1.118,1.091,35540.0,-2.4725274725274646,4.853479853479847,5.5860805860805804,7.967032967032964,16.48351648351648,27.655677655677646,27.655677655677646,27.655677655677646,1.152,0.85
86,2018-01-31,1.096,1.107,1.116,1.082,66881.0,1.3550135501354925,3.2520325203252063,6.323396567298992,6.323396567298992,14.634146341463408,27.280939476061423,27.280939476061423,27.280939476061423,1.152,0.85
87,2018-02-01,1.107,1.083,1.112,1.078,97132.0,-2.2160664819944618,3.5087719298245648,6.094182825484749,6.832871652816237,14.404432132963981,27.885503231763614,27.885503231763614,27.885503231763614,1.152,0.85
88,2018-02-02,1.084,1.081,1.084,1.008,71412.0,-0.1850138760407032,9.620721554116567,12.5809435707678,13.320999074930612,14.338575393154478,27.937095282146156,27.937095282146156,27.937095282146156,1.152,0.85
89,2018-02-05,1.058,1.085,1.086,1.058,49098.0,0.36866359447004643,7.188940092165905,12.534562211981559,13.271889400921651,13.271889400921651,27.834101382488473,27.834101382488473,27.834101382488473,1.152,0.85
90,2018-02-06,1.065,1.03,1.066,1.025,70001.0,-5.3398058252427125,5.922330097087395,10.679611650485446,13.980582524271835,13.980582524271835,29.320388349514552,29.320388349514552,29.320388349514552,1.152,0.85
91,2018-02-07,1.056,0.983,1.056,0.973,66160.0,-4.781281790437441,9.46083418107834,14.547304170905404,18.20956256358087,18.20956256358087,30.722278738555435,30.722278738555435,30.722278738555435,1.152,0.85
92,2018-02-08,0.984,0.979,0.994,0.946,32604.0,-0.4085801838610831,11.235955056179787,16.95607763023495,20.224719101123593,21.041879468845757,30.847803881511744,30.847803881511744,30.847803881511744,1.152,0.85
93,2018-02-09,0.934,0.921,0.958,0.91,47571.0,-6.297502714440818,9.120521172638432,19.109663409337678,25.407166123778484,26.27578718783929,32.79044516829532,32.79044516829532,32.79044516829532,1.152,0.85
94,2018-02-12,0.932,0.943,0.952,0.924,51753.0,2.3329798515376363,5.090137857900311,18.663838812301172,24.81442205726404,25.66277836691409,32.0254506892895,32.0254506892895,32.0254506892895,1.152,0.85
95,2018-02-13,0.943,0.966,0.982,0.943,36444.0,2.380952380952383,6.004140786749476,16.149068322981368,21.5320910973085,25.05175983436852,31.262939958592128,31.262939958592128,31.262939958592128,1.152,0.85
96,2018-02-14,0.96,0.972,0.973,0.953,28647.0,0.6172839506172845,4.012345679012349,15.020576131687244,21.19341563786009,24.897119341563776,31.06995884773662,31.06995884773662,31.06995884773662,1.152,0.85
97,2018-02-22,0.977,0.985,0.99,0.977,15366.0,1.319796954314722,3.756345177664978,8.527918781725885,20.50761421319798,24.56852791878171,30.659898477157356,30.659898477157356,30.659898477157356,1.152,0.85
98,2018-02-23,0.985,0.998,1.009,0.984,60366.0,1.3026052104208428,3.206412825651294,9.919839679358704,17.635270541082168,24.248496993987963,30.26052104208416,30.26052104208416,30.26052104208416,1.152,0.85
99,2018-02-26,0.995,0.995,1.004,0.967,40234.0,-0.3015075376884425,4.2211055276381835,8.542713567839181,17.688442211055282,24.321608040200992,30.35175879396984,30.35175879396984,30.35175879396984,1.152,0.85
100,2018-02-27,0.986,0.972,0.986,0.972,34672.0,-2.366255144032924,3.806584362139921,6.790123456790119,16.049382716049383,24.897119341563776,31.06995884773662,31.06995884773662,31.06995884773662,1.152,0.85
101,2018-02-28,0.97,0.988,0.991,0.957,82281.0,1.6194331983805683,3.441295546558708,5.668016194331978,14.777327935222672,24.49392712550606,30.566801619433193,30.566801619433193,30.566801619433193,1.152,0.85
102,2018-03-01,0.977,0.976,0.988,0.962,98138.0,-1.2295081967213126,3.4836065573770525,5.32786885245901,10.143442622950806,23.975409836065563,30.942622950819665,30.942622950819665,30.942622950819665,1.152,0.85
103,2018-03-02,0.961,0.976,0.986,0.961,75921.0,0.0,2.7663934426229533,5.32786885245901,10.143442622950806,23.975409836065563,30.942622950819665,30.942622950819665,30.942622950819665,1.152,0.85
104,2018-03-05,0.98,0.977,0.99,0.976,57974.0,0.10235414534288648,2.9682702149437077,4.810644831115664,8.700102354145328,23.950870010235402,30.91095189355168,30.91095189355168,30.91095189355168,1.152,0.85
105,2018-03-06,0.984,1.007,1.008,0.968,116282.0,2.9791459781529217,3.9721946375372434,5.064548162859985,6.55412115193644,20.655412115193652,29.990069513406155,29.990069513406155,29.990069513406155,1.152,0.85
106,2018-03-07,1.007,0.997,1.01,0.993,34751.0,-1.0030090270812335,4.2126379137412275,5.315947843530597,5.717151454363094,20.661985957873625,30.290872617853555,30.290872617853555,30.290872617853555,1.152,0.85
107,2018-03-08,0.995,1.009,1.009,0.988,27590.0,1.1892963330029636,2.180376610505453,4.856293359762145,5.252725470763138,20.01982160555006,29.930624380574823,29.930624380574823,29.930624380574823,1.152,0.85
108,2018-03-09,1.009,1.004,1.009,0.999,35013.0,-0.49800796812747944,2.091633466135449,4.880478087649406,5.278884462151399,17.52988047808765,30.079681274900395,30.079681274900395,30.079681274900395,1.152,0.85
109,2018-03-12,1.002,0.989,1.003,0.981,39483.0,-1.5166835187057648,2.8311425682507494,4.246713852376141,5.358948432760369,17.79575328614763,30.53589484327603,30.53589484327603,30.53589484327603,1.152,0.85
110,2018-03-13,0.986,0.988,0.995,0.984,34929.0,-0.10121457489878552,2.2267206477732704,4.251012145748992,5.364372469635632,15.789473684210527,30.566801619433193,30.566801619433193,30.566801619433193,1.152,0.85
111,2018-03-14,0.983,0.99,0.997,0.979,64531.0,0.20202020202020218,1.81818181818182,3.131313131313134,5.353535353535358,14.747474747474751,30.505050505050495,30.505050505050495,30.505050505050495,1.152,0.85
112,2018-03-15,0.986,0.982,0.994,0.978,21946.0,-0.8146639511201638,1.9348268839103888,3.156822810590623,4.989816700611002,10.183299389002034,30.753564154786144,30.753564154786144,30.753564154786144,1.152,0.85
113,2018-03-16,0.981,0.987,0.996,0.981,44911.0,0.5065856129685922,1.8237082066869317,3.14083080040526,4.964539007092203,10.131712259371833,30.597771023302933,30.597771023302933,30.597771023302933,1.152,0.85
114,2018-03-19,0.986,0.972,0.986,0.969,25678.0,-1.5432098765432114,2.7777777777777803,3.4979423868312676,4.320987654320992,8.8477366255144,31.06995884773662,31.06995884773662,31.06995884773662,1.152,0.85
115,2018-03-20,0.972,0.966,0.972,0.958,64648.0,-0.6211180124223609,2.898550724637684,4.0372670807453455,5.383022774327127,6.93581780538303,31.262939958592128,31.262939958592128,31.262939958592128,1.152,0.85
116,2018-03-21,0.966,0.971,0.984,0.963,62817.0,0.5149330587023692,2.6776519052523198,4.016477857878479,5.3553038105046396,5.870236869207009,24.922760041194632,31.10195674562306,31.10195674562306,1.152,0.85
117,2018-03-22,0.964,0.961,0.972,0.957,7852.0,-1.0405827263267438,2.8095733610822085,4.058272632674301,5.411030176899057,5.515088449531743,25.18210197710717,31.425598335067633,31.425598335067633,1.152,0.85
118,2018-03-23,0.945,0.927,0.956,0.909,23115.0,-3.667745415318222,6.796116504854363,9.385113268608409,10.78748651564184,10.89536138079827,26.2135922330097,32.57820927723839,32.57820927723839,1.152,0.85
119,2018-03-26,0.927,0.922,0.927,0.908,9150.0,-0.5422993492407814,5.206073752711489,8.459869848156178,10.303687635574823,11.062906724511928,26.464208242950093,32.754880694143154,32.754880694143154,1.152,0.85
120,2018-03-27,0.94,0.936,0.943,0.93,33419.0,1.495726495726497,3.739316239316231,8.119658119658114,9.508547008547003,10.897435897435894,26.068376068376054,32.26495726495725,32.26495726495725,1.152,0.85
121,2018-03-28,0.922,0.935,0.945,0.922,27520.0,-0.1069518716577541,2.4598930481283325,8.1283422459893,9.518716577540102,10.909090909090907,26.096256684491966,32.2994652406417,32.2994652406417,1.152,0.85
122,2018-03-29,0.94,0.971,0.988,0.925,49578.0,3.7075180226570463,6.797116374871262,8.238928939237896,9.062821833161685,10.50463439752832,25.128733264675578,31.10195674562306,31.10195674562306,1.152,0.85
123,2018-03-30,0.971,0.961,0.971,0.955,27999.0,-1.0405827263267438,6.555671175858476,8.32466181061394,9.157127991675335,10.613943808532776,25.390218522372514,31.425598335067633,31.425598335067633,1.152,0.85
124,2018-04-02,0.962,0.961,0.978,0.958,64767.0,0.0,2.393340270551511,8.32466181061394,8.32466181061394,10.613943808532776,25.390218522372514,31.425598335067633,31.425598335067633,1.152,0.85
125,2018-04-03,0.948,0.954,0.96,0.944,62682.0,-0.7337526205450741,3.5639412997903595,6.918238993710686,8.385744234800836,10.691823899371066,25.576519916142548,31.656184486373164,31.656184486373164,1.152,0.85
126,2018-04-04,0.95,0.947,0.961,0.946,32089.0,-0.7391763463569173,1.7951425554382276,6.969376979936637,8.447729672650471,10.770855332629354,25.76557550158394,31.89017951425554,31.89017951425554,1.152,0.85
127,2018-04-09,0.947,0.939,0.948,0.933,19201.0,-0.8519701810436643,2.981895633652813,6.709265175718844,8.519701810436631,10.756123535676238,25.985090521831726,32.16187433439829,32.16187433439829,1.152,0.85
128,2018-04-10,0.94,0.96,0.96,0.94,30199.0,2.1875000000000018,2.812499999999991,4.687499999999993,8.33333333333333,10.52083333333332,25.416666666666654,31.45833333333333,31.45833333333333,1.152,0.85
129,2018-04-11,0.96,0.971,0.978,0.956,47325.0,1.1328527291452122,3.913491246138005,4.634397528321311,8.238928939237896,9.783728115344992,25.128733264675578,31.10195674562306,31.10195674562306,1.152,0.85
130,2018-04-12,0.963,0.959,0.979,0.955,15553.0,-1.2513034410844641,2.5026068821689282,4.796663190823767,6.882168925964541,9.28050052137643,25.443169968717406,31.491136600625648,31.491136600625648,1.152,0.85
131,2018-04-13,0.961,0.95,0.969,0.948,6348.0,-0.9473684210526325,3.2631578947368447,4.842105263157888,6.947368421052626,9.368421052631575,25.684210526315777,31.789473684210524,31.789473684210524,1.152,0.85
132,2018-04-16,0.947,0.928,0.949,0.923,17639.0,-2.370689655172404,4.95689655172413,6.034482758620683,7.00431034482758,9.482758620689651,26.29310344827585,32.54310344827585,32.54310344827585,1.152,0.85
