date,open,close,high,low,amount,pcnt,pcnt_real_time
2020-08-05,0.863,0.872,0.874,0.855,823084.0,-0.34403669724770675,3.555045871559636
2020-08-06,0.871,0.855,0.874,0.843,1018748.0,-1.9883040935672534,3.6257309941520504
2020-08-07,0.845,0.832,0.857,0.82,752411.0,-2.7644230769230798,6.490384615384621
2020-08-10,0.833,0.841,0.843,0.824,562653.0,1.0701545778834731,4.399524375743167
2020-08-11,0.843,0.846,0.863,0.843,831645.0,0.5910165484633575,4.609929078014189
2020-08-12,0.84,0.829,0.849,0.813,567172.0,-2.0506634499396883,6.0313630880579066
2020-08-13,0.828,0.838,0.843,0.825,487724.0,1.0739856801909318,4.295942720763727
2020-08-14,0.835,0.863,0.867,0.83,912870.0,2.896871378910779,4.866743916570108
2020-08-17,0.867,0.886,0.895,0.864,983004.0,2.595936794582395,7.336343115124159
2020-08-18,0.884,0.895,0.905,0.875,794345.0,1.0055865921787719,4.581005586592183
2020-08-19,0.891,0.898,0.914,0.884,913277.0,0.33407572383073525,4.342984409799558
2020-08-20,0.886,0.875,0.893,0.87,616865.0,-2.628571428571431,5.028571428571433
2020-08-21,0.879,0.894,0.901,0.876,802516.0,2.1252796420581674,3.4675615212527995
2020-08-24,0.896,0.914,0.918,0.893,688781.0,2.188183807439827,4.595185995623637
2020-08-25,0.914,0.947,0.955,0.914,1029511.0,3.484688489968313,6.546990496304113
2020-08-26,0.944,0.947,0.962,0.93,1043958.0,0.0,5.068637803590278
2020-08-27,0.938,0.956,0.958,0.928,1041418.0,0.9414225941422603,3.5564853556485274
2020-08-28,0.951,0.994,1.002,0.943,1250654.0,3.822937625754531,7.444668008048286
2020-08-31,0.999,1.007,1.026,0.996,1394013.0,1.290963257199593,8.24230387288978
2020-09-01,0.995,0.986,1.003,0.963,1512854.0,-2.1298174442190576,6.389452332657207
2020-09-02,0.988,0.977,0.999,0.965,893316.0,-0.9211873080859783,4.094165813715448
2020-09-03,0.976,0.993,1.007,0.97,1356640.0,1.6112789526686822,4.229607250755279
2020-09-04,0.969,0.967,0.975,0.945,1271254.0,-2.6887280248190306,6.411582213029984
2020-09-07,0.964,0.947,0.979,0.94,937541.0,-2.111932418162621,4.11826821541711
2020-09-08,0.947,0.927,0.956,0.911,992163.0,-2.157497303128361,7.335490830636456
2020-09-09,0.911,0.905,0.919,0.894,951627.0,-2.4309392265193392,6.850828729281762
2020-09-10,0.915,0.92,0.939,0.915,1001058.0,1.630434782608697,4.891304347826079
2020-09-11,0.917,0.95,0.95,0.911,1001786.0,3.1578947368420964,4.105263157894729
2020-09-14,0.951,0.961,0.965,0.941,1033712.0,1.1446409989594184,5.619146722164406
2020-09-15,0.958,0.96,0.961,0.947,681115.0,-0.10416666666666677,2.500000000000002
2020-09-16,0.96,0.943,0.968,0.937,793064.0,-1.8027571580063642,3.287380699893947
2020-09-17,0.935,0.922,0.935,0.91,801979.0,-2.2776572668112696,6.2906724511930525
2020-09-18,0.918,0.935,0.936,0.909,860982.0,1.3903743315508033,2.887700534759361
2020-09-21,0.927,0.919,0.932,0.917,577281.0,-1.74102285092492,2.9379760609358025
2020-09-22,0.911,0.911,0.927,0.909,582216.0,-0.8781558726673991,2.524698133918773
2020-09-23,0.898,0.912,0.915,0.884,739323.0,0.10964912280701765,4.714912280701759
2020-09-24,0.905,0.893,0.916,0.89,609404.0,-2.127659574468087,3.583426651735725
2020-09-25,0.898,0.9,0.906,0.895,464168.0,0.7777777777777785,2.8888888888888915
2020-09-28,0.901,0.908,0.918,0.898,637342.0,0.8810572687224677,2.5330396475770947
2020-09-29,0.912,0.91,0.914,0.9,506625.0,0.21978021978021994,2.1978021978021998
2020-09-30,0.91,0.914,0.923,0.906,719931.0,0.4376367614879653,2.516411378555801
2020-10-09,0.922,0.926,0.931,0.917,662842.0,1.2958963282937375,2.69978401727862
2020-10-12,0.929,0.974,0.975,0.926,1060028.0,4.9281314168377754,5.954825462012314
2020-10-13,0.973,0.977,0.988,0.961,847267.0,0.30706243602865946,6.34595701125895
2020-10-14,0.973,0.977,0.993,0.972,708466.0,0.0,3.2753326509723673
2020-10-15,0.972,0.976,0.981,0.97,441740.0,-0.10245901639344271,2.3565573770491826
2020-10-16,0.975,0.964,0.985,0.957,499000.0,-1.2448132780082999,2.9045643153526997
2020-10-19,0.965,0.955,0.976,0.95,536173.0,-0.9424083769633517,3.6649214659685896
2020-10-20,0.95,0.986,0.987,0.95,1096209.0,3.14401622718053,3.752535496957407
2020-10-21,0.983,0.99,0.994,0.974,761860.0,0.40404040404040437,4.444444444444449
2020-10-22,0.987,1.002,1.008,0.971,886003.0,1.1976047904191627,3.692614770459085
2020-10-23,1.0,0.983,1.009,0.976,759412.0,-1.9328585961342843,3.8657171922685576
2020-10-26,0.949,0.969,0.973,0.939,787126.0,-1.444788441692468,7.2239422084623275
2020-10-27,0.962,0.982,0.987,0.962,562195.0,1.323828920570266,4.887983706720982
2020-10-28,0.98,1.015,1.023,0.98,1289103.0,3.2512315270935885,6.009852216748763
2020-10-29,1.008,1.039,1.055,1.008,1090900.0,2.309913378248318,7.218479307025982
2020-10-30,1.034,1.01,1.038,1.004,1118187.0,-2.8712871287128627,5.049504950495043
2020-11-02,1.01,1.024,1.029,1.008,641774.0,1.367187500000001,3.3203125000000027
2020-11-03,1.024,1.035,1.04,1.021,672959.0,1.06280193236714,3.0917874396135296
2020-11-04,1.032,1.037,1.038,1.022,551297.0,0.1928640308582451,1.8322082931533392
2020-11-05,1.041,1.062,1.071,1.041,1031766.0,2.3540489642184683,4.613935969868167
2020-11-06,1.065,1.049,1.065,1.035,971415.0,-1.2392755004766562,3.431839847473788
2020-11-09,1.051,1.068,1.069,1.047,988913.0,1.7790262172284763,3.183520599250939
2020-11-10,1.068,1.096,1.109,1.055,1149429.0,2.5547445255474472,5.656934306569348
2020-11-11,1.085,1.096,1.128,1.081,1438717.0,0.0,6.660583941605834
2020-11-12,1.09,1.129,1.13,1.078,1277862.0,2.922940655447291,4.605845881310879
2020-11-13,1.102,1.076,1.106,1.061,1833757.0,-4.925650557620812,6.412639405204457
2020-11-16,1.074,1.118,1.124,1.073,1342455.0,3.756708407871202,5.635062611806813
2020-11-17,1.117,1.102,1.135,1.09,1255309.0,-1.4519056261343024,5.6261343012704215
2020-11-18,1.095,1.084,1.103,1.066,1124908.0,-1.6605166051660532,6.365313653136527
2020-11-19,1.074,1.095,1.102,1.067,961583.0,1.004566210045653,3.3789954337899477
2020-11-20,1.095,1.123,1.13,1.086,1145949.0,2.4933214603740006,5.609973285841491
2020-11-23,1.128,1.137,1.153,1.127,964038.0,1.2313104661389633,5.892700087950743
2020-11-24,1.132,1.14,1.144,1.106,1169130.0,0.2631578947368326,4.122807017543853
2020-11-25,1.14,1.094,1.14,1.09,1825708.0,-4.204753199268722,4.936014625228503
2020-11-26,1.096,1.105,1.106,1.073,1111080.0,0.9954751131221629,6.063348416289588
2020-11-27,1.102,1.104,1.108,1.086,733423.0,-0.09057971014491756,3.1702898550724763
2020-11-30,1.095,1.078,1.103,1.068,1166787.0,-2.411873840445271,3.7105751391465707
2020-12-01,1.075,1.084,1.088,1.074,733809.0,0.553505535055351,3.2287822878228707
2020-12-02,1.088,1.084,1.091,1.074,611666.0,0.0,1.5682656826568175
2020-12-03,1.082,1.098,1.099,1.076,890631.0,1.2750455373406202,2.2768670309653833
2020-12-04,1.095,1.137,1.146,1.092,1918835.0,3.430079155672817,6.156552330694797
2020-12-07,1.132,1.138,1.158,1.129,1312789.0,0.08787346221440158,5.7996485061511285
2020-12-08,1.137,1.167,1.169,1.135,1279524.0,2.485004284490157,3.427592116538135
2020-12-09,1.167,1.159,1.17,1.149,1261061.0,-0.690250215703193,3.01984469370146
2020-12-10,1.155,1.168,1.19,1.148,1784041.0,0.7705479452054707,3.5958904109589076
2020-12-11,1.166,1.178,1.188,1.16,1240223.0,0.8488964346349752,3.565365025466896
2020-12-14,1.178,1.212,1.213,1.177,1416999.0,2.805280528052808,4.372937293729386
2020-12-15,1.213,1.203,1.214,1.18,1763823.0,-0.7481296758104652,3.075644222776386
2020-12-16,1.197,1.231,1.236,1.197,1444941.0,2.274573517465477,4.549147034930954
2020-12-17,1.231,1.257,1.265,1.225,1688519.0,2.068416865552888,5.40970564836912
2020-12-18,1.248,1.257,1.28,1.237,2216682.0,0.0,4.375497215592676
2020-12-21,1.253,1.264,1.276,1.24,1422811.0,0.5537974683544397,3.40189873417721
2020-12-22,1.259,1.289,1.307,1.257,1861059.0,1.939487975174547,5.197827773467801
2020-12-23,1.294,1.28,1.33,1.247,3024762.0,-0.703124999999992,6.4843749999999964
2020-12-24,1.25,1.245,1.273,1.236,1969763.0,-2.811244979919672,7.550200803212857
2020-12-25,1.228,1.245,1.258,1.217,1715887.0,0.0,4.497991967871472
2020-12-28,1.247,1.304,1.305,1.247,1954004.0,4.524539877300609,6.7484662576687
2020-12-29,1.305,1.289,1.309,1.274,1388094.0,-1.163692785104742,4.8099301784328805
2020-12-30,1.288,1.317,1.326,1.283,1279381.0,2.126044039483677,3.9483675018982574
2020-12-31,1.323,1.345,1.345,1.317,1505823.0,2.081784386617102,4.609665427509298
2021-01-04,1.35,1.4,1.406,1.348,1629781.0,3.9285714285714244,6.357142857142856
2021-01-05,1.394,1.458,1.466,1.378,2568767.0,3.978052126200278,8.093278463648826
2021-01-06,1.47,1.462,1.5,1.425,2984433.0,0.27359781121751053,8.34473324213407
2021-01-07,1.452,1.477,1.478,1.421,2147274.0,1.0155721056195075,5.348679756262691
2021-01-08,1.477,1.438,1.495,1.422,2447887.0,-2.712100139082069,5.146036161335193
2021-01-11,1.433,1.387,1.433,1.366,2611091.0,-3.6770007209805287,9.300648882480173
2021-01-12,1.369,1.428,1.434,1.365,2144542.0,2.8711484593837486,4.831932773109241
2021-01-13,1.428,1.41,1.445,1.391,1757140.0,-1.2765957446808522,5.6737588652482325
2021-01-14,1.406,1.363,1.407,1.353,1942560.0,-3.4482758620689604,6.749816581071173
2021-01-15,1.355,1.325,1.355,1.286,2815208.0,-2.8679245283018897,9.132075471698114
2021-01-18,1.31,1.314,1.321,1.288,2486581.0,-0.8371385083713774,5.251141552511411
2021-01-19,1.324,1.286,1.339,1.277,2752319.0,-2.1772939346811837,4.821150855365478
2021-01-20,1.273,1.299,1.305,1.245,2673697.0,1.000769822940716,7.236335642802145
2021-01-21,1.292,1.335,1.348,1.288,3201925.0,2.6966292134831487,7.715355805243444
2021-01-22,1.329,1.326,1.344,1.313,1955718.0,-0.6787330316742004,4.524886877828059
2021-01-25,1.325,1.414,1.415,1.32,3344803.0,6.223479490806214,7.21357850070722
2021-01-26,1.415,1.375,1.416,1.372,2168862.0,-2.836363636363631,6.981818181818173
2021-01-27,1.349,1.334,1.357,1.301,2140239.0,-3.0734632683658116,8.620689655172413
2021-01-28,1.308,1.313,1.339,1.308,1179628.0,-1.5993907083016092,4.265041888804269
2021-01-29,1.325,1.339,1.356,1.32,2050416.0,1.9417475728155358,3.584764749813297
2021-02-01,1.342,1.334,1.368,1.327,1262389.0,-0.3748125937031404,3.598200899550228
2021-02-02,1.334,1.39,1.392,1.33,1988264.0,4.0287769784172545,4.676258992805752
2021-02-03,1.385,1.394,1.403,1.37,1634460.0,0.2869440459110476,5.236728837876611
2021-02-04,1.389,1.403,1.438,1.381,2229370.0,0.6414825374198231,4.846756949394144
2021-02-05,1.408,1.417,1.446,1.385,1914113.0,0.9880028228652091,4.587155963302749
2021-02-08,1.425,1.42,1.455,1.391,1546204.0,0.2112676056337952,4.929577464788737
2021-02-09,1.425,1.455,1.455,1.405,1482591.0,2.4054982817869512,4.3986254295532685
2021-02-10,1.463,1.523,1.527,1.463,1867463.0,4.464871963230456,8.010505581089946
2021-02-18,1.54,1.47,1.563,1.454,1927901.0,-3.6054421768707443,7.414965986394558
2021-02-19,1.452,1.46,1.48,1.401,2040839.0,-0.6849315068493157,11.0958904109589
2021-02-22,1.445,1.349,1.45,1.347,3345297.0,-8.228317272053372,9.859154929577466
2021-02-23,1.329,1.35,1.369,1.326,1381303.0,0.07407407407408236,9.185185185185176
2021-02-24,1.349,1.276,1.35,1.258,3025429.0,-5.799373040752356,8.699059561128525
2021-02-25,1.281,1.251,1.289,1.235,1997239.0,-1.9984012789768295,9.192645883293366
2021-02-26,1.216,1.217,1.239,1.185,2389235.0,-2.7937551355792776,8.545603944124885
2021-03-01,1.23,1.221,1.24,1.203,1677758.0,0.32760032760032787,4.504504504504499
2021-03-02,1.233,1.189,1.246,1.177,1885754.0,-2.6913372582001704,5.803195962994108
2021-03-03,1.185,1.215,1.218,1.173,1486960.0,2.139917695473253,6.008230452674893
2021-03-04,1.195,1.155,1.196,1.148,1741605.0,-5.194805194805199,6.060606060606066
2021-03-05,1.129,1.171,1.188,1.125,2170429.0,1.3663535439795058,6.063193851409047
2021-03-08,1.174,1.087,1.178,1.085,2137799.0,-7.727690892364312,9.475620975160993
2021-03-09,1.08,1.057,1.098,1.041,2094033.0,-2.8382213812677417,12.961210974456009
2021-03-10,1.084,1.087,1.102,1.074,2260703.0,2.7598896044158256,5.611775528978856
2021-03-11,1.089,1.13,1.151,1.08,2244408.0,3.8053097345132683,6.814159292035395
2021-03-12,1.139,1.135,1.144,1.108,1222789.0,0.4405286343612437,6.255506607929511
2021-03-15,1.124,1.079,1.135,1.065,1868018.0,-5.189990732159411,7.321594068582018
2021-03-16,1.08,1.109,1.114,1.08,1445581.0,2.705139765554556,6.311992786293964
2021-03-17,1.102,1.125,1.131,1.081,1277810.0,1.4222222222222236,4.533333333333327
2021-03-18,1.129,1.159,1.173,1.129,1822774.0,2.9335634167385702,7.937877480586719
2021-03-19,1.133,1.132,1.152,1.12,1394218.0,-2.3851590106007188,4.6819787985865675
2021-03-22,1.125,1.137,1.145,1.112,1096059.0,0.4397537379067824,3.5180299032541615
2021-03-23,1.132,1.142,1.151,1.12,1059339.0,0.4378283712784496,3.4150612959719724
2021-03-24,1.132,1.144,1.175,1.131,1900500.0,0.174825174825175,4.807692307692302
2021-03-25,1.133,1.136,1.144,1.105,1098412.0,-0.7042253521126768,6.161971830985922
2021-03-26,1.142,1.177,1.181,1.138,1920666.0,3.4834324553950844,6.457094307561603
2021-03-29,1.187,1.205,1.228,1.177,1924888.0,2.3236514522821596,7.4688796680498
2021-03-30,1.198,1.206,1.227,1.197,1306049.0,0.08291873963514843,4.228855721393029
2021-03-31,1.199,1.187,1.199,1.177,1278507.0,-1.6006739679865125,4.212299915754005
2021-04-01,1.193,1.217,1.22,1.191,1235897.0,2.465078060805261,3.533278553820865
2021-04-02,1.234,1.272,1.274,1.234,1882681.0,4.323899371069177,6.5251572327044
2021-04-06,1.275,1.256,1.277,1.248,1364595.0,-1.2738853503184724,3.423566878980886
2021-04-07,1.249,1.203,1.249,1.195,2213474.0,-4.40565253532834,6.816292601828748
2021-04-08,1.189,1.226,1.23,1.182,1888722.0,1.8760195758564364,5.46492659053835
2021-04-09,1.208,1.196,1.219,1.188,1344587.0,-2.5083612040133803,4.013377926421408
2021-04-12,1.197,1.191,1.211,1.186,1135451.0,-0.4198152812762295,2.7707808564231855
2021-04-13,1.186,1.209,1.227,1.186,1549537.0,1.4888337468982642,3.3912324234905
2021-04-14,1.205,1.226,1.231,1.195,1511055.0,1.3866231647634506,3.670473083197402
2021-04-15,1.218,1.218,1.226,1.197,1398456.0,-0.6568144499178987,2.9556650246305445
2021-04-16,1.22,1.247,1.254,1.22,1844247.0,2.325581395348848,4.570970328789089
2021-04-19,1.239,1.262,1.264,1.213,1684126.0,1.1885895404120366,4.041204437400945
2021-04-20,1.254,1.273,1.306,1.249,2318162.0,0.8641005498821602,7.305577376276511
2021-04-21,1.26,1.304,1.314,1.256,1828440.0,2.377300613496943,4.984662576687112
2021-04-22,1.31,1.304,1.315,1.283,1375931.0,0.0,4.524539877300609
2021-04-23,1.299,1.318,1.331,1.299,1525771.0,1.062215477996966,3.6418816388467405
2021-04-26,1.318,1.292,1.331,1.29,1674169.0,-2.0123839009287945,3.1733746130030904
2021-04-27,1.297,1.315,1.316,1.278,1347133.0,1.7490494296577879,4.030418250950565
2021-04-28,1.297,1.348,1.349,1.29,1636297.0,2.448071216617221,5.2670623145400555
2021-04-29,1.345,1.345,1.356,1.318,1458659.0,-0.22304832713755493,4.907063197026027
2021-04-30,1.338,1.332,1.345,1.327,1239621.0,-0.9759759759759684,2.8528528528528554
2021-05-06,1.327,1.292,1.327,1.28,1730922.0,-3.0959752321981453,5.030959752321977
2021-05-07,1.292,1.272,1.305,1.269,1264884.0,-1.5723270440251587,4.55974842767296
2021-05-10,1.261,1.253,1.284,1.245,1335462.0,-1.5163607342378396,4.788507581803659
2021-05-11,1.245,1.296,1.298,1.245,2562954.0,3.3179012345679126,4.089506172839501
2021-05-12,1.291,1.315,1.318,1.282,1417284.0,1.444866920152084,5.551330798479085
2021-05-13,1.3,1.322,1.327,1.293,1298620.0,0.5295007564296609,3.4039334341906144
2021-05-17,1.346,1.375,1.389,1.346,3003906.0,3.85454545454545,6.981818181818188
2021-05-18,1.378,1.382,1.385,1.365,2296345.0,0.506512301013017,3.1114327062228604
2021-05-19,1.373,1.365,1.384,1.356,2525385.0,-1.2454212454212383,2.1245421245421183
2021-05-20,1.369,1.399,1.401,1.369,2794128.0,2.4303073624017175,3.2165832737669717
2021-05-21,1.393,1.398,1.426,1.385,3185214.0,-0.07153075822604521,4.077253218884116
2021-05-24,1.398,1.438,1.44,1.398,3543016.0,2.781641168289293,3.82475660639777
2021-05-25,1.441,1.48,1.484,1.43,3293607.0,2.8378378378378404,5.810810810810816
2021-05-26,1.48,1.466,1.497,1.452,3167560.0,-0.9549795361527976,4.570259208731253
2021-05-27,1.465,1.476,1.5,1.443,2834302.0,0.6775067750677514,3.861788617886175
2021-05-28,1.472,1.479,1.491,1.458,2642017.0,0.20283975659229977,3.8539553752535456
2021-05-31,1.468,1.483,1.486,1.448,3269036.0,0.26972353337828747,2.899527983816598
2021-06-01,1.483,1.492,1.495,1.456,3356580.0,0.6032171581769368,3.150134048257383
2021-06-02,1.49,1.47,1.497,1.465,3186458.0,-1.4965986394557838,2.789115646258513
2021-06-03,1.465,1.489,1.524,1.465,4638600.0,1.2760241773002101,3.9623908663532528
2021-06-04,1.477,1.523,1.526,1.474,3677596.0,2.232435981615221,4.005252790544973
2021-06-07,1.526,1.555,1.558,1.515,3313781.0,2.057877813504825,5.401929260450166
2021-06-08,1.55,1.447,1.55,1.43,9440788.0,-7.463718037318581,8.845888044229449
2021-06-09,1.429,1.442,1.464,1.411,4973606.0,-0.34674063800278193,9.639389736477117
2021-06-10,1.44,1.47,1.475,1.439,3952931.0,1.9047619047619064,4.353741496598643
2021-06-11,1.46,1.439,1.466,1.423,3591659.0,-2.154273801250863,3.6136205698401693
2021-06-15,1.43,1.438,1.441,1.39,3083888.0,-0.06954102920724005,5.285118219749657
2021-06-16,1.433,1.407,1.435,1.395,3312441.0,-2.203269367448466,3.624733475479755
2021-06-17,1.402,1.448,1.456,1.402,4259749.0,2.831491712707177,4.212707182320438
2021-06-18,1.444,1.434,1.458,1.413,4215695.0,-0.9762900976290108,3.905160390516043
2021-06-21,1.426,1.416,1.439,1.388,4119966.0,-1.2711864406779672,4.943502824858761
2021-06-22,1.416,1.43,1.431,1.401,3325557.0,0.97902097902098,3.5664335664335773
2021-06-23,1.431,1.386,1.431,1.38,6690826.0,-3.174603174603178,3.679653679653691
2021-06-24,1.381,1.385,1.399,1.351,5279135.0,-0.072202166064974,5.776173285198561
2021-06-25,1.379,1.417,1.425,1.367,6066141.0,2.258292166549049,5.222300635144676
2021-06-28,1.417,1.431,1.438,1.41,3569172.0,0.9783368273934321,4.961565338923826
2021-06-29,1.435,1.407,1.437,1.401,3222051.0,-1.705756929637528,2.6297085998578478
2021-06-30,1.408,1.423,1.435,1.406,3641303.0,1.124385101897401,2.5298664792691516
2021-07-01,1.427,1.43,1.432,1.398,3666920.0,0.4895104895104822,2.5874125874125973
2021-07-02,1.422,1.378,1.423,1.376,4468753.0,-3.7735849056603805,4.063860667634256
2021-07-05,1.37,1.384,1.401,1.355,3339662.0,0.43352601156069404,4.913294797687866
2021-07-06,1.376,1.382,1.388,1.342,4040838.0,-0.14471780028943573,4.269175108538346
2021-07-07,1.375,1.4,1.402,1.373,4003480.0,1.285714285714287,4.285714285714274
2021-07-08,1.393,1.368,1.41,1.365,4010796.0,-2.3391812865496933,3.2894736842105208
2021-07-09,1.371,1.323,1.372,1.308,5434981.0,-3.4013605442176984,7.709750566893414
2021-07-12,1.325,1.334,1.342,1.295,4254652.0,0.8245877061469356,5.772113943028499
2021-07-13,1.352,1.372,1.381,1.352,4758081.0,2.7696793002915476,6.268221574344028
2021-07-14,1.362,1.374,1.385,1.345,3311493.0,0.14556040756914132,2.911208151382826
2021-07-15,1.37,1.42,1.423,1.368,5952153.0,3.239436619718297,5.492957746478878
2021-07-16,1.421,1.396,1.43,1.393,4314656.0,-1.7191977077363914,4.441260744985661
2021-07-19,1.393,1.409,1.414,1.381,3434588.0,0.9226401703335786,3.4776437189496052
2021-07-20,1.399,1.414,1.42,1.396,3433236.0,0.3536067892503461,2.758132956152753
2021-07-21,1.415,1.415,1.435,1.401,4495741.0,0.0706713780918807,2.756183745583049
2021-07-22,1.413,1.387,1.43,1.385,5408329.0,-2.018745493871667,3.6049026676279774
2021-07-23,1.377,1.353,1.38,1.344,4956520.0,-2.512934220251296,6.356245380635614
2021-07-26,1.338,1.252,1.338,1.232,8957141.0,-8.067092651757186,11.821086261980824
2021-07-27,1.24,1.198,1.256,1.195,5349607.0,-4.507512520868118,11.936560934891489
2021-07-28,1.186,1.216,1.219,1.15,5412730.0,1.480263157894738,8.717105263157903
2021-07-29,1.238,1.201,1.245,1.193,5983319.0,-1.2489592006661034,7.910074937552055
2021-07-30,1.179,1.125,1.181,1.112,7946928.0,-6.755555555555562,11.822222222222223
2021-08-02,1.099,1.192,1.193,1.089,10629660.0,5.620805369127513,8.724832214765108
2021-08-03,1.167,1.193,1.205,1.145,7515825.0,0.08382229673093981,9.72338642078794
2021-08-04,1.185,1.177,1.201,1.174,4713718.0,-1.359388275276127,5.097706032285476
2021-08-05,1.145,1.162,1.198,1.136,4708795.0,-1.290877796901904,5.5938037865748855
2021-08-06,1.156,1.158,1.172,1.142,3848742.0,-0.3454231433506048,5.354058721934375
2021-08-09,1.15,1.183,1.199,1.15,5975908.0,2.113271344040586,4.818258664412524
2021-08-10,1.188,1.26,1.264,1.178,10169147.0,6.111111111111107,9.047619047619056
2021-08-11,1.243,1.235,1.264,1.225,6852635.0,-2.0242914979757014,6.963562753036443
2021-08-12,1.226,1.213,1.245,1.21,5541201.0,-1.813685078318221,4.451772464962906
2021-08-13,1.212,1.221,1.234,1.204,4800459.0,0.6552006552006557,3.35790335790337
2021-08-16,1.217,1.226,1.238,1.21,3461304.0,0.4078303425774791,2.7732463295269194
2021-08-17,1.225,1.168,1.225,1.165,6444645.0,-4.965753424657539,6.2499999999999964
2021-08-18,1.159,1.182,1.192,1.15,4554156.0,1.1844331641285966,6.345177664974634
2021-08-19,1.175,1.159,1.187,1.152,4554577.0,-1.9844693701466705,3.6238136324417636
2021-08-20,1.124,1.085,1.132,1.077,10091805.0,-6.8202764976958585,10.138248847926276
2021-08-23,1.086,1.099,1.114,1.075,5786911.0,1.2738853503184724,5.1865332120109136
2021-08-24,1.105,1.134,1.143,1.095,6169360.0,3.086419753086413,5.996472663139336
2021-08-25,1.14,1.165,1.173,1.14,6225869.0,2.6609442060085953,6.695278969957087
2021-08-26,1.155,1.126,1.155,1.119,5100618.0,-3.4635879218472603,4.795737122557731
2021-08-27,1.119,1.125,1.154,1.116,4045508.0,-0.08888888888887911,3.4666666666666597
2021-08-30,1.134,1.13,1.149,1.097,5526584.0,0.44247787610618533,5.044247787610614
2021-08-31,1.124,1.111,1.14,1.103,4717544.0,-1.7101710171017015,4.680468046804685
2021-09-01,1.108,1.149,1.16,1.081,9361095.0,3.3072236727589237,6.875543951261963
2021-09-02,1.145,1.128,1.158,1.125,6931146.0,-1.8617021276595862,7.003546099290777
2021-09-03,1.119,1.137,1.146,1.098,7683608.0,0.7915567282322005,5.277044854881251
2021-09-06,1.134,1.178,1.186,1.122,9834346.0,3.4804753820033896,7.470288624787765
2021-09-07,1.169,1.186,1.196,1.163,6679280.0,0.674536256323778,6.239460370994928
2021-09-08,1.184,1.16,1.185,1.152,8321467.0,-2.2413793103448296,3.7931034482758657
2021-09-09,1.158,1.158,1.169,1.148,4767100.0,-0.1727115716753024,3.1951640759931044
2021-09-10,1.16,1.18,1.183,1.15,7727606.0,1.8644067796610189,2.9661016949152663
2021-09-13,1.176,1.163,1.193,1.155,6930805.0,-1.4617368873602667,3.69733447979365
2021-09-14,1.162,1.159,1.181,1.157,6093649.0,-0.3451251078515965,3.2786885245901667
2021-09-15,1.152,1.126,1.152,1.12,8244108.0,-2.930728241563068,5.417406749555946
2021-09-16,1.119,1.131,1.145,1.109,6785717.0,0.4420866489832109,3.80194518125552
2021-09-17,1.127,1.169,1.179,1.12,9838259.0,3.25064157399487,5.988023952095813
2021-09-22,1.155,1.141,1.161,1.134,6424723.0,-2.453987730061352,5.1709027169149815
2021-09-23,1.143,1.146,1.167,1.134,5095155.0,0.43630017452006054,2.879581151832473
2021-09-24,1.141,1.173,1.187,1.138,8759199.0,2.301790281329935,4.518329070758751
2021-09-27,1.198,1.251,1.267,1.197,13486827.0,6.235011990407662,10.311750599520385
2021-09-28,1.24,1.23,1.25,1.198,8066437.0,-1.7073170731707241,5.691056910569093
2021-09-29,1.22,1.222,1.241,1.203,6013098.0,-0.6546644844517191,4.255319148936175
2021-09-30,1.218,1.232,1.247,1.213,5486427.0,0.8116883116883125,3.5714285714285747
2021-10-08,1.233,1.265,1.286,1.22,7693029.0,2.608695652173907,5.770750988142289
2021-10-11,1.273,1.26,1.297,1.252,5355195.0,-0.39682539682538837,6.111111111111107
2021-10-12,1.248,1.262,1.273,1.234,4743331.0,0.15847860538827271,4.992076069730582
2021-10-13,1.263,1.309,1.33,1.258,9017346.0,3.590527119938879,7.333842627960283
2021-10-14,1.303,1.307,1.329,1.283,5674707.0,-0.15302218821729166,5.508798775822499
2021-10-15,1.29,1.296,1.307,1.273,5189235.0,-0.8487654320987575,4.320987654320992
2021-10-18,1.275,1.209,1.275,1.2,13430884.0,-7.196029776674935,8.850289495450783
2021-10-19,1.2,1.23,1.24,1.196,7576226.0,1.7073170731707241,6.422764227642273
2021-10-20,1.238,1.239,1.254,1.222,4321000.0,0.7263922518159902,4.68119451170299
2021-10-21,1.24,1.245,1.248,1.225,3612949.0,0.4819277108433739,2.570281124497994
2021-10-22,1.249,1.256,1.271,1.238,4432974.0,0.8757961783439411,3.6624203821655903
2021-10-25,1.25,1.249,1.258,1.237,3338524.0,-0.5604483586869411,2.722177742193739
2021-10-26,1.249,1.256,1.27,1.24,3899189.0,0.5573248407643229,2.6273885350318404
2021-10-27,1.249,1.223,1.249,1.216,5398824.0,-2.698282910874891,4.415372035977109
2021-10-28,1.227,1.234,1.244,1.224,4200428.0,0.8914100486223582,2.6742301458671105
2021-10-29,1.245,1.246,1.266,1.242,4725696.0,0.9630818619582673,3.3707865168539355
2021-11-01,1.222,1.236,1.255,1.198,4169219.0,-0.80906148867314,5.501618122977351
2021-11-02,1.23,1.219,1.246,1.205,4438133.0,-1.3945857260049142,4.675963904840027
2021-11-03,1.223,1.21,1.227,1.206,2813130.0,-0.7438016528925718,3.3884297520661097
2021-11-04,1.215,1.248,1.252,1.212,6577396.0,3.0448717948717974,3.6858974358974397
2021-11-05,1.244,1.255,1.275,1.244,4517378.0,0.5577689243027806,5.019920318725095
