,date,open,close,high,low,amount,pcnt,pcnt_1d,pcnt_5d,pcnt_10d,pcnt_20d,pcnt_60d,pcnt_120d,pcnt_240d,max_price,min_price,max_price_500d,min_price_500d
0,2020-02-10,1.048,1.027,1.048,1.01,9955870.45,,3.70009737098345,3.70009737098345,3.70009737098345,3.70009737098345,3.70009737098345,3.70009737098345,3.70009737098345,1.048,1.01,1.048,1.01
1,2020-02-11,1.029,1.037,1.048,1.025,7112839.95,0.9643201542912255,3.6644165863066576,3.6644165863066576,3.6644165863066576,3.6644165863066576,3.6644165863066576,3.6644165863066576,3.6644165863066576,1.048,1.01,1.048,1.01
2,2020-02-12,1.033,1.068,1.073,1.03,8087915.42,2.9026217228464546,4.494382022471914,5.898876404494376,5.898876404494376,5.898876404494376,5.898876404494376,5.898876404494376,5.898876404494376,1.073,1.01,1.073,1.01
3,2020-02-13,1.071,1.099,1.125,1.068,12825099.36,2.820746132848036,8.644222020018196,10.464058234758872,10.464058234758872,10.464058234758872,10.464058234758872,10.464058234758872,10.464058234758872,1.125,1.01,1.125,1.01
4,2020-02-14,1.107,1.103,1.14,1.081,16690538.93,0.36264732547597495,6.527651858567529,11.786038077969167,11.786038077969167,11.786038077969167,11.786038077969167,11.786038077969167,11.786038077969167,1.14,1.01,1.14,1.01
5,2020-02-17,1.11,1.127,1.131,1.103,9759174.67,2.12954747116238,5.235137533274174,11.535048802129538,11.535048802129538,11.535048802129538,11.535048802129538,11.535048802129538,11.535048802129538,1.14,1.01,1.14,1.01
6,2020-02-18,1.128,1.18,1.182,1.124,12062379.61,4.491525423728809,6.694915254237285,13.305084745762716,14.576271186440673,14.576271186440673,14.576271186440673,14.576271186440673,14.576271186440673,1.182,1.01,1.182,1.01
7,2020-02-19,1.181,1.206,1.244,1.158,19386383.93,2.1558872305140984,9.950248756218896,17.744610281923713,19.402985074626866,19.402985074626866,19.402985074626866,19.402985074626866,19.402985074626866,1.244,1.01,1.244,1.01
8,2020-02-20,1.206,1.245,1.245,1.175,17145936.1,3.132530120481939,6.98795180722893,14.21686746987952,18.875502008032136,18.875502008032136,18.875502008032136,18.875502008032136,18.875502008032136,1.245,1.01,1.245,1.01
9,2020-02-21,1.235,1.276,1.285,1.235,14418284.97,2.4294670846394917,8.620689655172404,15.987460815047019,21.55172413793103,21.55172413793103,21.55172413793103,21.55172413793103,21.55172413793103,1.285,1.01,1.285,1.01
10,2020-02-24,1.279,1.355,1.356,1.27,17296831.41,5.830258302583023,8.929889298892988,18.671586715867168,25.53505535055351,25.53505535055351,25.53505535055351,25.53505535055351,25.53505535055351,1.356,1.01,1.356,1.01
11,2020-02-25,1.332,1.401,1.409,1.277,31023336.59,3.283369022127055,9.921484653818702,20.342612419700206,27.40899357601714,28.4796573875803,28.4796573875803,28.4796573875803,28.4796573875803,1.409,1.01,1.409,1.01
12,2020-02-26,1.375,1.272,1.385,1.266,35063295.79,-10.141509433962264,11.242138364779876,19.732704402515733,29.79559748427673,31.367924528301888,31.367924528301888,31.367924528301888,31.367924528301888,1.409,1.01,1.409,1.01
13,2020-02-27,1.271,1.217,1.295,1.201,28098453.74,-4.519309778142969,15.119145439605584,19.227608874281017,28.01972062448644,32.785538208709944,32.785538208709944,32.785538208709944,32.785538208709944,1.409,1.01,1.409,1.01
14,2020-02-28,1.15,1.146,1.198,1.118,31419406.08,-6.195462478185007,15.445026178010457,25.39267015706806,28.62129144851659,34.81675392670158,34.81675392670158,34.81675392670158,34.81675392670158,1.409,1.01,1.409,1.01
15,2020-03-02,1.176,1.156,1.185,1.122,26524022.61,0.8650519031141877,6.920415224913483,25.173010380622834,26.470588235294123,34.51557093425606,34.51557093425606,34.51557093425606,34.51557093425606,1.409,1.01,1.409,1.01
16,2020-03-03,1.172,1.159,1.217,1.145,26304469.53,0.258843830888707,8.196721311475407,25.107851596203616,25.107851596203616,34.42622950819672,34.42622950819672,34.42622950819672,34.42622950819672,1.409,1.01,1.409,1.01
17,2020-03-04,1.137,1.112,1.146,1.076,28294670.63,-4.226618705035964,12.679856115107913,27.787769784172657,29.946043165467618,35.881294964028775,35.881294964028775,35.881294964028775,35.881294964028775,1.409,1.01,1.409,1.01
18,2020-03-05,1.131,1.124,1.137,1.085,22257295.81,1.0676156583629903,6.227758007117423,19.48398576512454,29.62633451957295,35.49822064056939,35.49822064056939,35.49822064056939,35.49822064056939,1.409,1.01,1.409,1.01
19,2020-03-06,1.1,1.11,1.125,1.095,12577029.06,-1.2612612612612621,4.684684684684688,12.702702702702704,29.999999999999993,35.945945945945944,35.945945945945944,35.945945945945944,35.945945945945944,1.409,1.01,1.409,1.01
20,2020-03-09,1.083,1.017,1.085,1.015,26376817.9,-9.144542772861376,10.816125860373658,19.862340216322536,38.74139626352017,39.2330383480826,39.2330383480826,39.2330383480826,39.2330383480826,1.409,1.01,1.409,1.01
21,2020-03-10,1.013,1.097,1.099,1.013,29755584.49,7.292616226071109,7.839562443026443,18.59617137648133,36.09845031905197,36.09845031905197,36.37192342752963,36.37192342752963,36.37192342752963,1.409,1.01,1.409,1.01
22,2020-03-11,1.1,1.046,1.106,1.045,22713346.89,-4.875717017208406,8.891013384321242,12.715105162523901,35.564053537284906,37.85850860420651,38.1453154875717,38.1453154875717,38.1453154875717,1.409,1.01,1.409,1.01
23,2020-03-12,1.02,1.051,1.06,1.018,15370048.09,0.4757373929590765,8.372978116079931,11.798287345385358,26.83158896289249,37.67840152235967,37.963843958135115,37.963843958135115,37.963843958135115,1.409,1.01,1.409,1.01
24,2020-03-13,1.012,1.08,1.092,1.002,29379616.84,2.6851851851851976,8.33333333333334,11.388888888888888,19.907407407407412,37.68518518518518,37.68518518518518,37.68518518518518,37.68518518518518,1.409,1.002,1.409,1.002
25,2020-03-16,1.087,1.015,1.087,1.008,26977520.31,-6.403940886699525,8.866995073891633,10.246305418719222,21.182266009852228,40.098522167487694,40.098522167487694,40.098522167487694,40.098522167487694,1.409,1.002,1.409,1.002
26,2020-03-17,1.041,1.032,1.049,0.984,26412258.83,1.6472868217054386,9.980620155038759,11.8217054263566,22.577519379844972,41.18217054263566,41.18217054263566,41.18217054263566,41.18217054263566,1.409,0.984,1.409,0.984
27,2020-03-18,1.043,1.02,1.072,1.018,25600246.88,-1.176470588235295,8.627450980392164,11.960784313725501,15.882352941176462,41.66666666666667,41.66666666666667,41.66666666666667,41.66666666666667,1.409,0.984,1.409,0.984
28,2020-03-19,1.03,1.054,1.059,1.013,23864036.33,3.2258064516129057,5.597722960151818,10.246679316888054,14.516129032258066,40.322580645161295,40.322580645161295,40.322580645161295,40.322580645161295,1.409,0.984,1.409,0.984
29,2020-03-20,1.065,1.043,1.067,1.026,21391070.13,-1.05465004793865,5.177372962607866,10.354745925215733,13.518696069031641,40.74784276126559,40.74784276126559,40.74784276126559,40.74784276126559,1.409,0.984,1.409,0.984
30,2020-03-23,1.009,0.962,1.014,0.956,32825380.81,-8.419958419958416,11.538461538461538,13.617463617463619,15.592515592515607,47.0893970893971,47.0893970893971,47.0893970893971,47.0893970893971,1.409,0.956,1.409,0.956
31,2020-03-24,0.985,0.959,0.987,0.916,26441179.01,-0.31282586027111603,10.218978102189778,16.266944734098022,19.812304483837337,51.407716371220026,51.407716371220026,51.407716371220026,51.407716371220026,1.409,0.916,1.409,0.916
32,2020-03-25,0.979,0.978,0.996,0.966,22705931.66,1.9427402862985703,8.179959100204496,15.950920245398775,19.42740286298569,47.95501022494887,50.40899795501023,50.40899795501023,50.40899795501023,1.409,0.916,1.409,0.916
33,2020-03-26,0.96,0.949,0.978,0.948,13677059.52,-3.0558482613277165,5.057955742887255,15.911485774499464,18.545837723919924,39.9367755532139,51.949420442571125,51.949420442571125,51.949420442571125,1.409,0.916,1.409,0.916
34,2020-03-27,0.964,0.938,0.967,0.936,11027958.42,-1.1727078891258007,4.4776119402985,16.09808102345415,18.7633262260128,32.08955223880598,52.55863539445629,52.55863539445629,52.55863539445629,1.409,0.916,1.409,0.916
35,2020-03-30,0.915,0.91,0.925,0.881,19559183.34,-3.0769230769230673,9.450549450549445,14.615384615384617,22.63736263736263,36.923076923076934,58.02197802197803,58.02197802197803,58.02197802197803,1.409,0.881,1.409,0.881
36,2020-03-31,0.926,0.903,0.936,0.901,11963463.04,-0.7751937984496131,6.090808416389817,12.73532668881506,21.151716500553714,37.2093023255814,58.4717607973422,58.4717607973422,58.4717607973422,1.409,0.881,1.409,0.881
37,2020-04-01,0.895,0.918,0.94,0.893,17818921.37,1.6339869281045767,5.119825708060994,12.527233115468409,20.806100217864927,28.86710239651415,57.51633986928104,57.51633986928104,57.51633986928104,1.409,0.881,1.409,0.881
38,2020-04-02,0.915,0.987,0.988,0.912,26167636.83,6.990881458966561,9.62512664640324,10.840932117527862,18.844984802431604,25.937183383991897,53.49544072948329,53.49544072948329,53.49544072948329,1.409,0.881,1.409,0.881
39,2020-04-03,0.978,0.974,0.989,0.962,15519237.14,-1.3347022587269006,7.905544147843939,11.08829568788501,19.0965092402464,25.051334702258725,54.20944558521561,54.20944558521561,54.20944558521561,1.409,0.881,1.409,0.881
40,2020-04-07,1.005,0.996,1.01,0.993,13481719.71,2.208835341365464,4.81927710843374,12.951807228915662,13.353413654618473,22.59036144578314,53.01204819277109,53.01204819277109,53.01204819277109,1.409,0.881,1.409,0.881
41,2020-04-08,0.987,1.002,1.018,0.982,13820071.39,0.5988023952095813,3.5928143712574885,12.4750499001996,13.672654690618764,22.45508982035929,52.69461077844312,52.69461077844312,52.69461077844312,1.409,0.881,1.409,0.881
42,2020-04-09,1.008,0.99,1.011,0.981,10988651.54,-1.2121212121212133,3.7373737373737406,12.626262626262626,13.83838383838384,22.727272727272737,53.333333333333336,53.333333333333336,53.333333333333336,1.409,0.881,1.409,0.881
43,2020-04-10,0.987,0.942,0.987,0.937,16422531.53,-5.09554140127389,7.855626326963891,11.252653927813162,14.543524416135883,22.399150743099796,56.05095541401275,56.05095541401275,56.05095541401275,1.409,0.881,1.409,0.881
44,2020-04-13,0.925,0.91,0.929,0.901,13577908.0,-3.5164835164835075,9.450549450549445,12.857142857142856,15.054945054945057,23.186813186813193,58.02197802197803,58.02197802197803,58.02197802197803,1.409,0.881,1.409,0.881
45,2020-04-14,0.92,0.945,0.947,0.915,11875465.63,3.7037037037036953,4.867724867724861,12.380952380952381,14.4973544973545,21.798941798941797,55.87301587301587,55.87301587301587,55.87301587301587,1.409,0.881,1.409,0.881
46,2020-04-15,0.946,0.956,0.988,0.94,20148805.17,1.1506276150627626,7.635983263598321,12.238493723849372,13.07531380753138,19.979079497907957,55.23012552301255,55.23012552301255,55.23012552301255,1.409,0.881,1.409,0.881
