,date,open,close,high,low,amount,pcnt,pcnt_1d,pcnt_5d,pcnt_10d,pcnt_20d,pcnt_60d,pcnt_120d,pcnt_240d,max_price,min_price,max_price_500d,min_price_500d
0,2021-01-18,1.006,1.033,1.036,1.006,1239.81,,2.9041626331074566,2.9041626331074566,2.9041626331074566,2.9041626331074566,2.9041626331074566,2.9041626331074566,2.9041626331074566,1.036,1.006,1.036,1.006
1,2021-01-19,1.033,1.03,1.059,1.03,1600.73,-0.2912621359223196,5.145631067961158,5.145631067961158,5.145631067961158,5.145631067961158,5.145631067961158,5.145631067961158,5.145631067961158,1.059,1.006,1.059,1.006
2,2021-01-20,1.02,1.036,1.058,1.013,1274.95,0.5791505791505797,4.440154440154444,5.11583011583011,5.11583011583011,5.11583011583011,5.11583011583011,5.11583011583011,5.11583011583011,1.059,1.006,1.059,1.006
3,2021-01-21,1.036,1.051,1.059,1.036,2380.31,1.4272121788772507,4.376784015223601,5.0428163653663125,5.0428163653663125,5.0428163653663125,5.0428163653663125,5.0428163653663125,5.0428163653663125,1.059,1.006,1.059,1.006
4,2021-01-22,1.055,1.033,1.055,0.962,1304.01,-1.742497579864474,9.390125847047432,9.390125847047432,9.390125847047432,9.390125847047432,9.390125847047432,9.390125847047432,9.390125847047432,1.059,0.962,1.059,0.962
5,2021-01-25,1.033,1.029,1.034,1.001,941.9,-0.3887269193391646,9.037900874635566,9.426627793974731,9.426627793974731,9.426627793974731,9.426627793974731,9.426627793974731,9.426627793974731,1.059,0.962,1.059,0.962
6,2021-01-26,1.028,1.04,1.06,1.018,8681.06,1.0576923076923193,5.6730769230769384,9.42307692307693,9.42307692307693,9.42307692307693,9.42307692307693,9.42307692307693,9.42307692307693,1.06,0.962,1.06,0.962
7,2021-01-27,1.041,1.031,1.061,1.022,11337.27,-0.8729388942774122,4.170708050436462,9.602327837051405,9.602327837051405,9.602327837051405,9.602327837051405,9.602327837051405,9.602327837051405,1.061,0.962,1.061,0.962
8,2021-01-28,1.01,1.0,1.053,1.0,1717.12,-3.0999999999999917,6.099999999999994,9.899999999999999,9.899999999999999,9.899999999999999,9.899999999999999,9.899999999999999,9.899999999999999,1.061,0.962,1.061,0.962
9,2021-01-29,1.006,0.974,1.032,0.967,5013.81,-2.6694045174538013,8.829568788501023,10.164271047227924,10.164271047227924,10.164271047227924,10.164271047227924,10.164271047227924,10.164271047227924,1.061,0.962,1.061,0.962
10,2021-02-01,0.946,0.991,1.013,0.946,878.82,1.7154389505549965,8.67810292633704,11.60443995963673,11.60443995963673,11.60443995963673,11.60443995963673,11.60443995963673,11.60443995963673,1.061,0.946,1.061,0.946
11,2021-02-02,0.992,0.99,0.993,0.978,5178.56,-0.10101010101010109,6.767676767676763,11.616161616161616,11.616161616161616,11.616161616161616,11.616161616161616,11.616161616161616,11.616161616161616,1.061,0.946,1.061,0.946
12,2021-02-03,0.965,0.99,0.991,0.965,4833.49,0.0,2.828282828282831,11.616161616161616,11.616161616161616,11.616161616161616,11.616161616161616,11.616161616161616,11.616161616161616,1.061,0.946,1.061,0.946
13,2021-02-04,0.988,0.989,1.0,0.961,1881.05,-0.10111223458038432,3.9433771486349882,10.81900910010111,11.627906976744185,11.627906976744185,11.627906976744185,11.627906976744185,11.627906976744185,1.061,0.946,1.061,0.946
14,2021-02-05,0.966,0.968,0.981,0.949,4337.0,-2.1694214876033078,5.268595041322318,8.884297520661164,11.880165289256198,11.880165289256198,11.880165289256198,11.880165289256198,11.880165289256198,1.061,0.946,1.061,0.946
15,2021-02-08,0.962,0.971,0.976,0.93,6144.17,0.3089598352214215,5.252317198764154,8.547888774459306,13.49124613800205,13.49124613800205,13.49124613800205,13.49124613800205,13.49124613800205,1.061,0.93,1.061,0.93
16,2021-02-09,0.966,0.99,0.994,0.945,1846.07,1.919191919191921,6.464646464646459,7.0707070707070665,13.232323232323221,13.232323232323221,13.232323232323221,13.232323232323221,13.232323232323221,1.061,0.93,1.061,0.93
17,2021-02-10,0.991,0.984,0.994,0.97,705.48,-0.6097560975609762,4.979674796747972,7.113821138211378,13.313008130081291,13.313008130081291,13.313008130081291,13.313008130081291,13.313008130081291,1.061,0.93,1.061,0.93
18,2021-02-18,0.988,1.05,1.055,0.988,7154.85,6.285714285714292,8.095238095238091,11.904761904761893,11.904761904761893,12.476190476190466,12.476190476190466,12.476190476190466,12.476190476190466,1.061,0.93,1.061,0.93
19,2021-02-19,1.052,1.091,1.093,1.03,20190.7,3.7580201649862444,9.624197983501373,14.940421631530699,14.940421631530699,14.940421631530699,14.940421631530699,14.940421631530699,14.940421631530699,1.093,0.93,1.093,0.93
20,2021-02-22,1.1,1.147,1.168,1.09,24940.05,4.882301656495209,12.031386224934604,20.74978204010461,20.74978204010461,20.74978204010461,20.74978204010461,20.74978204010461,20.74978204010461,1.168,0.93,1.168,0.93
21,2021-02-23,1.147,1.08,1.148,1.049,7285.15,-6.203703703703699,11.018518518518517,20.64814814814814,22.037037037037024,22.037037037037024,22.037037037037024,22.037037037037024,22.037037037037024,1.168,0.93,1.168,0.93
22,2021-02-24,1.077,1.067,1.116,1.053,7720.06,-1.2183692596063844,9.278350515463917,18.556701030927833,22.305529522024354,22.305529522024354,22.305529522024354,22.305529522024354,22.305529522024354,1.168,0.93,1.168,0.93
23,2021-02-25,1.054,1.067,1.109,1.054,4113.97,0.0,5.904404873477055,16.86972820993439,22.305529522024354,22.305529522024354,22.305529522024354,22.305529522024354,22.305529522024354,1.168,0.93,1.168,0.93
24,2021-02-26,1.049,1.033,1.072,1.029,3212.79,-3.2913843175217847,7.744433688286552,13.45595353339787,23.03969022265246,23.03969022265246,23.03969022265246,23.03969022265246,23.03969022265246,1.168,0.93,1.168,0.93
25,2021-03-01,1.033,1.052,1.062,1.033,2852.63,1.806083650190126,4.087452471482904,13.212927756653995,22.623574144486682,22.623574144486682,22.623574144486682,22.623574144486682,22.623574144486682,1.168,0.93,1.168,0.93
26,2021-03-02,1.046,1.072,1.096,1.046,7755.28,1.8656716417910464,5.876865671641806,11.100746268656716,20.80223880597015,22.20149253731342,22.20149253731342,22.20149253731342,22.20149253731342,1.168,0.93,1.168,0.93
27,2021-03-03,1.071,1.118,1.118,1.07,8036.4,4.114490161001792,6.440071556350631,7.9606440071556515,17.710196779964214,21.28801431127011,21.28801431127011,21.28801431127011,21.28801431127011,1.168,0.93,1.168,0.93
28,2021-03-04,1.118,1.119,1.125,1.094,5518.82,0.08936550491509293,4.9151027703306465,8.579088471849873,16.08579088471849,21.26899016979445,21.26899016979445,21.26899016979445,21.26899016979445,1.168,0.93,1.168,0.93
29,2021-03-05,1.106,1.104,1.106,1.076,3507.47,-1.3586956521739042,4.438405797101443,8.69565217391305,12.590579710144928,21.55797101449274,21.55797101449274,21.55797101449274,21.55797101449274,1.168,0.93,1.168,0.93
30,2021-03-08,1.104,1.087,1.127,1.04,3081.0,-1.5639374425023116,8.003679852805885,8.647654093836255,12.787488500459984,21.89512419503219,21.89512419503219,21.89512419503219,21.89512419503219,1.168,0.93,1.168,0.93
31,2021-03-09,1.087,1.071,1.093,1.043,2549.55,-1.493930905695613,8.123249299719886,8.123249299719886,11.11111111111111,22.222222222222214,22.222222222222214,22.222222222222214,22.222222222222214,1.168,0.93,1.168,0.93
32,2021-03-10,1.053,1.092,1.096,1.053,4135.1,1.923076923076935,4.853479853479867,7.967032967032964,8.974358974358982,21.79487179487178,21.79487179487178,21.79487179487178,21.79487179487178,1.168,0.93,1.168,0.93
33,2021-03-11,1.092,1.104,1.113,1.066,2840.0,1.0869565217391313,5.434782608695657,7.880434782608692,8.876811594202906,21.55797101449274,21.55797101449274,21.55797101449274,21.55797101449274,1.168,0.93,1.168,0.93
34,2021-03-12,1.11,1.136,1.152,1.09,3273.79,2.816901408450687,7.570422535211256,9.859154929577455,10.827464788732396,20.950704225352105,20.950704225352105,20.950704225352105,20.950704225352105,1.168,0.93,1.168,0.93
35,2021-03-15,1.124,1.139,1.144,1.112,4585.0,0.26338893766462806,5.443371378402093,9.833187006145732,10.44776119402985,20.89552238805969,20.89552238805969,20.89552238805969,20.89552238805969,1.168,0.93,1.168,0.93
36,2021-03-16,1.139,1.125,1.139,1.1,2819.9,-1.2444444444444456,3.911111111111095,9.688888888888886,9.955555555555545,19.82222222222222,21.155555555555544,21.155555555555544,21.155555555555544,1.168,0.93,1.168,0.93
37,2021-03-17,1.121,1.123,1.139,1.094,5479.73,-0.17809439002671432,4.0071237756010625,8.815672306322348,9.973285841495983,17.631344612644696,21.193232413178976,21.193232413178976,21.193232413178976,1.168,0.93,1.168,0.93
