,date,code,name,start_time,start_price,start_price_position,cost_price,total_cash,position,real_position_rate,current_price,min_price,max_price,current_rate,loss_rate
0,2022-04-13,sz159997,电子,2022-04-14,0.928,90.0,0.928,10000,8500,78.88,0.927,0.92,1.461,98.36111338609945,0.10775862068965526
