,date,code,name,start_time,start_price,start_price_position,cost_price,total_cash,position,real_position_rate,current_price,min_price,max_price,current_rate,loss_rate
0,2022-04-08,sh512000,券商,2022-04-07,0.929,79.91,0.932,10000,6300,58.716,0.925,0.865,1.234,81.1239117461663,0.7510729613733912
