0.4744897959183679,0.5255102040816322,0.8010204081632643,0.255102040816326,0.255102040816326,0.2346938775510198,0.5612244897959185,0.21938775510203962,0.27040816326530615,0.3469387755102026,0.3469387755102026,0.0,0.3469387755102026,0.8010204081632643,0.8163265306122445,0.3112244897959185,0.8010204081632643,0.9846938775510198,1.0,0.7295918367346939
0.9044943820224701,0.9831460674157297,1.0,0.7808988764044941,0.9831460674157297,0.9213483146067404,1.0,0.7808988764044941,0.8033707865168536,0.7191011235955047,0.8595505617977511,0.5000000000000012,0.7022471910112345,0.7808988764044941,0.9606741573033702,0.39887640449438216,0.46067415730337147,0.24157303370786548,0.5000000000000012,0.0
0.7391304347826093,0.7391304347826093,0.8454106280193234,0.6714975845410622,0.7584541062801939,0.8260869565217388,0.946859903381644,0.7246376811594204,0.7391304347826093,0.6376811594202909,1.0,0.6038647342995174,0.6570048309178754,0.5362318840579703,0.6908212560386469,0.44927536231884074,0.0,0.5700483091787438,0.5700483091787438,0.0
0.6718749999999982,0.9218749999999982,0.9453124999999991,0.6718749999999982,0.7265624999999991,0.8359374999999974,1.0,0.6718749999999982,1.0,0.78125,1.0,0.6718749999999982,0.6406249999999982,0.5546874999999974,0.78125,0.5,0.4218749999999983,0.08593750000000086,0.4218749999999983,0.0
0.0,0.4382978723404247,0.4553191489361694,0.0,0.42127659574468,0.5617021276595734,0.5914893617021271,0.3914893617021282,0.2553191489361706,0.604255319148936,0.6808510638297863,0.2553191489361706,0.6340425531914898,0.9106382978723407,0.9404255319148945,0.6340425531914898,0.8468085106382977,1.0,1.0,0.8340425531914887
0.9266666666666687,0.37999999999999984,1.0,0.35999999999999904,0.4066666666666665,0.8333333333333338,0.8333333333333338,0.35999999999999904,0.8533333333333346,0.546666666666666,0.9733333333333333,0.546666666666666,0.5733333333333327,0.16666666666666619,0.5933333333333335,0.09333333333333495,0.09333333333333495,0.24000000000000035,0.30666666666666564,0.0
0.0,0.27922077922078037,0.32467532467532373,0.0,0.27922077922078037,0.6753246753246763,0.7207792207792196,0.27922077922078037,0.62987012987013,0.7207792207792196,0.8116883116883121,0.5779220779220781,0.6948051948051936,0.9545454545454538,0.974025974025974,0.6948051948051936,0.9545454545454538,0.9545454545454538,1.0,0.7207792207792196
0.1129032258064534,0.37096774193548565,0.39516129032257974,0.1129032258064534,0.25806451612903225,0.4596774193548378,0.5161290322580645,0.25806451612903225,0.4274193548387088,0.1370967741935475,0.4274193548387088,0.0,0.16935483870967652,0.5725806451612913,0.5725806451612913,0.16935483870967652,0.37096774193548565,0.8870967741935466,1.0,0.33870967741935665
0.0,0.4285714285714279,0.5054945054945037,0.0,0.5659340659340648,0.6813186813186797,0.7252747252747237,0.40659340659340587,0.6813186813186797,0.9175824175824169,0.956043956043956,0.6263736263736259,0.8791208791208778,0.7637362637362628,1.0,0.664835164835165,0.7417582417582408,0.6043956043956039,0.956043956043956,0.5659340659340648
0.045751633986928865,0.3986928104575159,0.41830065359477153,0.0,0.41830065359477153,0.6274509803921573,0.6993464052287593,0.41830065359477153,0.6535947712418305,0.7254901960784326,0.7450980392156854,0.3267973856209138,0.7254901960784326,0.8627450980392163,0.9346405228758184,0.7254901960784326,0.8888888888888895,0.9346405228758184,1.0,0.7450980392156854
